anime_id,Name,Score,Genres,English name,sypnopsis,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped
18689,Diamond no Ace,8.12,"Comedy, School, Shounen, Sports",Ace of Diamond,"h a stray pitch that completely missed the batter, Eijun Sawamura loses his final middle school baseball game. Frustrated by this defeat, Eijun and his teammates vow to reach the national tournament once they are in high school. But everything changes when a scout unexpectedly invites him to Tokyo's prestigious Seidou High School after seeing the potential in his unusual pitching style. Encouraged by his teammates, Eijun accepts the offer, ready to improve his skills and play at a much more competitive level of baseball. However, now surrounded by a large number of skilled players, Eijun struggles to find his place on the team. He declares that he will one day become the team's ace, but that's only if fellow first year Satoru Furuya doesn't take the title first, with his breakneck fastballs that earn him a coveted spot on the starting roster. With the addition of these talented new players to an already powerful lineup, the Seidou baseball team aims to become the best in Japan, facing off against a number of formidable foes that stand in their way.",TV,75,"Oct 6, 2013 to Mar 29, 2015",Fall 2013,"TV Tokyo, Sotsu, Pony Canyon, Kodansha, AT-X, DAX Production",Unknown,"Production I.G, Madhouse",Manga,24 min. per ep.,PG-13 - Teens 13 or older,390,829,181230,3697,21451,95612,13235,8977
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,8.07,"Action, Mystery, Supernatural, Drama, Thriller",the Garden of sinners Chapter 3:Remaining Sense of Pain,"On a solemn night in July 1998, teenager Fujino Asagami is mercilessly raped by a street gang in a dilapidated bar. No matter what physical or sexual abuse they deal, however, the girl regards her captors with the same apathetic expression. The next day, mangled bodies are discovered in that same building, so torn apart that investigators find it infeasible to even consider the culprit human. Elsewhere, a client request reaches Touko Aozaki's detective agency, tasking Shiki Ryougi with either capturing or killing the perpetrator of last night's incident. But soon, word spreads that a single survivor escaped the slaughter, and now the murderer is plowing down everything in their path to locate and exterminate him. A brutal race against time begins, pitting Shiki against a dangerous foe imperceptible even to her legendary eyes.",Movie,1,9-Feb-08,Unknown,Notes,Aniplex of America,ufotable,Light novel,59 min.,R+ - Mild Nudity,452,828,181309,597,2301,144233,1164,414
12859,One Piece Film: Z,8.18,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",One Piece Film Z,"The Straw Hat Pirates enter the rough seas of the New World in search of the hidden treasures of the Pirate King, Gol D. Roger－One Piece. On their voyage, the pirates come across a terrifying, powerful man, former Marine Admiral Z. Z is accused of having stolen the ""Dyna Stones"", weapons believed to have the power to shake up the New World. The Marine Headquarters believes Z is about to use it to end the pirate era, and with it, the lives of many innocent people. In fear of such a phenomenal event, marines start to take action against the former admiral. Even if it means stumbling upon marines and the navy, the Straw Hat Pirates decided to chase after Z and stop him from causing havoc. As they continue to embark on their ventures, the pirates bump into new and familiar acquaintances.",Movie,1,15-Dec-12,Unknown,Shueisha,Funimation,Toei Animation,Manga,1 hr. 47 min.,PG-13 - Teens 13 or older,326,826,181778,674,2674,162507,589,447
38993,Karakai Jouzu no Takagi-san 2,8.15,"Slice of Life, Comedy, Romance, School, Shounen",Unknown,"Even after spending a considerable amount of time with Takagi, Nishikata is still struggling to find a perfect plan to defeat the expert teaser. A battle of wits, a contest of physical prowess, a test of courage—any strategy he employs to expose her weaknesses is to no avail. On the contrary, Nishikata's pitiful attempts only reveal more of his own flaws, which Takagi takes advantage of to become increasingly daring in her teasing attempts. To make things worse for Nishikata, rumors about him and Takagi may have spread in class due to the frequent interactions between them. However, the optimistic Nishikata believes that wisdom comes with age and that as the days go by, his experience with her constant teasing will eventually bear fruit, leading him to the awaited moment of victory. Thus, Nishikata continues to strive for the seemingly impossible—to outsmart Takagi and make her blush with embarrassment.",TV,12,"Jul 7, 2019 to Sep 22, 2019",Summer 2019,"Dentsu, TMS Entertainment, Asmik Ace, TOHO animation, Shogakukan, Sumitomo",Unknown,Shin-Ei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,362,825,182529,1868,13479,111785,4601,2896
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,8.4,"Slice of Life, Drama, Fantasy",Violet Evergarden I:Eternity and the Auto Memory Doll,"Isabella, the daughter of the noble York family, is enrolled in an all-girls academy to be groomed into a dame worthy of nobility. However, she has given up on her future, seeing the prestigious school as nothing more than a prison from the outside world. Her family notices her struggling in her lessons and decides to hire Violet Evergarden to personally tutor her under the guise of a handmaiden. At first, Isabella treats Violet coldly. Violet seems to be able to do everything perfectly, leading Isabella to assume that she was born with a silver spoon. After some time together, Isabella begins to realize that Violet has had her own struggles and starts to open up to her. Isabella soon reveals that she has lost contact with her beloved younger sister, Taylor Bartlett, whom she yearns to see again. Having experienced the power of words through her past clientele, Violet asks if Isabella wishes to write a letter to Taylor. Will Violet be able to help Isabella convey her feelings to her long-lost sister?",Movie,1,6-Sep-19,Unknown,Shochiku,Funimation,Kyoto Animation,Light novel,1 hr. 31 min.,PG-13 - Teens 13 or older,152,824,184398,716,4185,122317,1309,389
23317,Kuroshitsuji: Book of Murder,8.12,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",Black Butler:Book of Murder,"he behest of the Queen, Earl Ciel Phantomhive hosts a lavish dinner party attended by several of the finest members of polite society—as well as struggling author, Arthur. But as the party reaches its high, a terrible murder takes place and none other than the Earl himself is suspected of the crime. As a violent storm rages on outside, the death count continues to climb. The Phantomhive household and their eminent guests find they must cooperate in order to solve this mystery before they too fall prey to the mysterious murderer. However, it seems that not even the perfect butler, Sebastian Michaelis, is safe from this horror.",OVA,2,"Jan 28, 2015 to Feb 25, 2015",Unknown,DeNA,Funimation,A-1 Pictures,Manga,58 min. per ep.,R - 17+ (violence & profanity),395,822,183467,1217,4804,133063,1889,1469
5040,One Outs,8.35,"Sports, Psychological, Seinen",One Outs,"Toua Tokuchi is an athlete by profession, but a reckless gambler at heart. On the streets of Okinawa, he uses nothing but his wits and a ""fastball"" peaking at a mere 134 kmph to somehow achieve 499 wins in the game of ""One Outs,"" a simplified version of baseball between the pitcher and one batter. Amazed by Toua's unique prowess on the mound, veteran slugger Hiromichi Kojima artfully scouts the pitcher for his long unsuccessful team, the Saikyou Saitama Lycaons. Kojima desperately hopes Toua will lead them to the championship; however, Tsuneo Saikawa, the mercenary owner of the Lycaons, sees the vastly talented pitcher as a threat to the income generated by the team. Rising to the challenge of swaying the owner, Toua suggests a one-of-a-kind ""One Outs"" contract: every out Toua pitches will earn him five million yen, but with every run he gives up, he will lose fifty million yen. Adapted from the manga by Shinobu Kaitani of Liar Game fame, One Outs documents the intense psychological battles between Toua and those around him. With millions of yen at stake, can a pitcher who has done nothing but gamble in a head-to-head imitation of baseball finally lead a real baseball team to victory?",TV,25,"Oct 8, 2008 to Apr 1, 2009",Fall 2008,"VAP, Nippon Television Network",Unknown,Madhouse,Manga,23 min. per ep.,PG-13 - Teens 13 or older,180,819,182471,3403,8985,108150,6444,4913
14397,Chihayafuru 2,8.43,"Drama, Game, Josei, School, Slice of Life, Sports",Unknown,"Chihaya Ayase is obsessed with developing her school's competitive karuta club, nursing daunting ambitions like winning the national team championship at the Omi Jingu and becoming the Queen, the best female karuta player in Japan—and in extension, the world. As their second year of high school rolls around, Chihaya and her fellow teammates must recruit new members, train their minds and bodies alike, and battle the formidable opponents that stand in their way to the championship title. Meanwhile, Chihaya's childhood friend, Arata Wataya, the prodigy who introduced her to karuta, rediscovers his lost love for the old card game.",TV,25,"Jan 12, 2013 to Jun 29, 2013",Winter 2013,"VAP, Nippon Television Network",Sentai Filmworks,Madhouse,Manga,22 min. per ep.,PG-13 - Teens 13 or older,135,816,183624,1604,7494,127828,4564,2714
8129,Kuragehime,8.13,"Slice of Life, Comedy, Josei",Princess Jellyfish,"Ever since her late mother took her to an aquarium when she was young, Tsukimi Kurashita has been obsessed with jellyfish, comparing their flowing tentacles to a princess's white dress. Now living with five other unemployed otaku women, 19-year-old Tsukimi spends her days as a social outcast dreaming of becoming an illustrator. However, her life changes forever when one day, a beautiful woman unexpectedly helps her save a jellyfish in a local pet store. From then on, the stranger—confident, fashionable, and the complete opposite of Tsukimi and her roommates—begins to regularly visit the girls' building. This trendy hipster, though appearing shallow at first, harbors some secrets of her own, starting with the fact that ""she"" isn't really a girl at all, but a wealthy male college student named Kuranosuke Koibuchi!",TV,11,"Oct 15, 2010 to Dec 31, 2010",Fall 2010,"Fuji TV, Asmik Ace, Sony Music Entertainment, Sakura Create, Fujipacific Music",Funimation,Brain's Base,Manga,22 min. per ep.,PG-13 - Teens 13 or older,380,815,183836,3908,6446,114366,4446,3057
2581,Mobile Suit Gundam 00,8.14,"Action, Military, Sci-Fi, Space, Drama, Mecha",Mobile Suit Gundam 00,"In the distant future, mankind's dependence on fossil fuels will lead to their complete depletion, an energy crisis unlike anything the world witnessed. Out of retaliation and fear, humanity began focusing at an alternative source of energy: solar power. Different nations have united together to form three major factions—the Union of Solar Energy and Free Nations, the Advanced European Union, and the Human Reform League. Each of these sectors has access to a solar power generator, which gives them limitless energy. As a result, countries that were once dependent on the sale of fossil fuels are now plunged in poverty, leading to years of warfare and internal strife over the control of solar energy. Amid this chaos, an unknown paramilitary organization appeared identifying themselves as ""Celestial Being,"" aspire to end all warfare through armed intervention by using mysterious and technologically advanced Mobile Suits known as Gundams. Mobile Suit Gundam 00 follows the story of Celestial Being's Gundam Meisters Setsuna F. Seiei, Lockon Stratos, Allelujah Haptism, and Tieria Erde. These four dive into the devastating battle between the three superpowers to accomplish their goal of changing the world.",TV,25,"Oct 6, 2007 to Mar 29, 2008",Fall 2007,"Sotsu, Asatsu DK, Mainichi Broadcasting System, Sony Music Entertainment",Bandai Entertainment,Sunrise,Original,24 min. per ep.,R - 17+ (violence & profanity),375,806,183997,4454,8057,129192,5787,4407
